Track Name,Artist(s),Album,Release Date,Duration (ms),Spotify URL
DONT TALK ABOUT IT,SkyDxddy,DONT TALK ABOUT IT,2023-01-13,155808,https://open.spotify.com/track/0DS4lzBkarJ3mgBpDaOZrX
Walls Could Talk,Halsey,hopeless fountain kingdom (Deluxe),2017-06-02,101789,https://open.spotify.com/track/5ln5yQdUywVbf8HhFsOcd6
Daisies,Katy Perry,Daisies,2020-05-15,173123,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
Rumble,"Skrillex, Fred again.., Flowdan",Rumble,2023-01-04,146571,https://open.spotify.com/track/1GfBLbAhZUWdseuDqhocmn
Torture Me (feat. Skrillex),"100 gecs, Skrillex",Snake Eyes,2022-12-02,113493,https://open.spotify.com/track/2jLrYzkqtPmTpOejm58iDu
Turn Me Down - Dark Heart Remix,"GASHI, Dark Heart",Turn Me Down (Dark Heart Remix),2017-09-22,215036,https://open.spotify.com/track/7gkPG2e1tKqXJ8FPmqt3gB
HOLY SMOKES!,SXMPRA,HOLY SMOKES!,2021-06-04,128000,https://open.spotify.com/track/6AbPoUOuQ0T6m1QPMLhocK
She Likes,"Cayes1904, Blanco, Brutal",Daygo Bound,2020-10-30,221208,https://open.spotify.com/track/5AV6r4Q7eytQFiUblm494u
GOATED. (feat. Denzel Curry),"Armani White, Denzel Curry",GOATED.,2023-01-13,197380,https://open.spotify.com/track/2PWVxWymGDZKj5BZJB7dAR
Girl Like Me (feat. H.E.R.),"Jazmine Sullivan, H.E.R.",Heaux Tales,2021-01-08,224880,https://open.spotify.com/track/2sXydP9vPEYUH4uAWotuGu
Run Away,"Merkules, Phix, C-Lance",Run Away,2023-05-19,214807,https://open.spotify.com/track/6ESrmKdVVA03lWp0vuP93X
10 Things I Hate About You,Leah Kate,10 Things I Hate About You,2022-03-23,157138,https://open.spotify.com/track/6Jkm5kUldvIqxzI1Pa7nXH
Really Don't Care,"Demi Lovato, Cher Lloyd",Demi,2013-01-01,201600,https://open.spotify.com/track/5vTPxzm4h2bY9rYyVrGEU5
"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld, Alesso, Florida Georgia Line, WATT","Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,174800,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
Disgusted,"Wé Ani, Song House",Frantic,2023-04-05,132923,https://open.spotify.com/track/5hiaHC70U9exeLDfQZNEcL
Best Thing,Inayah,S.O.L.A.R.,2019-12-13,188839,https://open.spotify.com/track/4pqYf5eVYFpesyKlrFGNTE
somewhere in between,Savanna Leigh,somewhere in between,2023-06-09,172876,https://open.spotify.com/track/16mRmJoXxQ3HgiTDJGXFrA
Mo Bamba,Sheck Wes,MUDBOY,2018-10-05,183906,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
Learn To Love Again,Audien,Learn To Love Again,2021-05-07,224285,https://open.spotify.com/track/4548LyFomXQmDAINcFizEq
up again,mike.,up again,2022-03-25,168902,https://open.spotify.com/track/4wrhAoRQfmv35znEXDip7X
goodbye looks good on you (feat. Mitchell Tenpenny),"Alana Springsteen, Mitchell Tenpenny",TWENTY SOMETHING: Messing It Up,2023-03-24,171080,https://open.spotify.com/track/4K3tnAfDLPZPvc3lzsrjoq
Best Thing I Never Had,Beyoncé,4,2011-06-24,253746,https://open.spotify.com/track/3lBRNqXjPp2j3JMTCXDTNO
Beware,"Big Sean, Lil Wayne, Jhené Aiko",Hall Of Fame (Deluxe),2013-01-01,235186,https://open.spotify.com/track/6bxUnsSGZCmoHHU5auwtps
Gravity,"SLANDER, Subtronics, JT Roach",Gravity,2021-08-13,364800,https://open.spotify.com/track/5qCpcgqwL1Hum85sAQz3W7
fuilu,blackbear,in loving memory,2022-08-26,177621,https://open.spotify.com/track/4fl06NNTcLLXG7XgsxLFki
Looking For The Hoes (Ain’t My Fault),Sexyy Red,Hood Hottest Princess,2023-06-09,130707,https://open.spotify.com/track/4LadsagnXZM7SEOpHjHIHA
Body Bag,Monaleo,Body Bag,2022-10-20,158117,https://open.spotify.com/track/04b0tLlmpRhukCXaXT6l2J
Take Yo Man,City Girls,PERIOD,2018-05-11,176308,https://open.spotify.com/track/5aOpKCKguEnViGOKZxZern
Flowers,Lauren Spencer Smith,Flowers,2022-04-14,157373,https://open.spotify.com/track/6Z165JvPnS8PYvGW8oLGLc
Fine,Kyle Hume,Fine,2022-09-16,150005,https://open.spotify.com/track/2Rpxbbx0rbA7leuAshGEH3
Mentally Cheating,Natalie Jane,Where Am I?,2023-11-17,180120,https://open.spotify.com/track/74g7EVHiERdKS15Y05diq7
Heartbreak Anthem (with David Guetta & Little Mix),"Galantis, David Guetta, Little Mix",Heartbreak Anthem (with David Guetta & Little Mix),2021-05-20,183725,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
Remember (with David Guetta),"Becky Hill, David Guetta",Only Honest On The Weekend,2021-08-27,161386,https://open.spotify.com/track/6feiJqgHqeSvkGUzf11AYs
Little Things,Jessica Mauboy,HILDA,2019-10-18,189906,https://open.spotify.com/track/240WkSGaUBJMBmHLqS33WA
Too Good At Goodbyes,Sam Smith,The Thrill Of It All (Special Edition),2017-11-03,201000,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
die first,Nessa Barrett,die first,2022-06-24,177108,https://open.spotify.com/track/21szgNA72iLwvBxHQLgwBh
Don't Give Up On Me,Andy Grammer,Naïve,2019-07-26,196187,https://open.spotify.com/track/0fiijtFXDJ9MOVwgSaEQJ5
Don't Give Up On Me (with R3HAB),"Andy Grammer, R3HAB",Don't Give Up On Me (with R3HAB),2019-04-12,190645,https://open.spotify.com/track/4zFkgLmBHzP9FnJBBF2A76
I’d Rather Overdose,"honestav, Z",I’d Rather Overdose,2024-01-13,235885,https://open.spotify.com/track/17UNijHcIMuz5ik2UKeCjK
I'll Find You (feat. Tori Kelly),"Lecrae, Tori Kelly",I'll Find You (feat. Tori Kelly),2017-06-09,218213,https://open.spotify.com/track/05hdZ0YRqAg6qsgV1ee3LE
like that,Bea Miller,aurora,2018-02-23,185546,https://open.spotify.com/track/6E37j4b44JGpdk297urpKM
this is what heartbreak feels like,JVKE,this is what ____ feels like (Vol. 1-4),2022-09-23,157636,https://open.spotify.com/track/4RxdAzEmkPXTiIU6ULLoXh
She's So Gone,Naomi Scott,Lemonade Mouth,2011-01-01,186453,https://open.spotify.com/track/4DTrKnvkHtwQN6kBu4XXIF
Let Me Down Slowly,Alec Benjamin,Narrated For You,2018-11-16,169353,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
good 4 u,Olivia Rodrigo,good 4 u,2021-05-14,178147,https://open.spotify.com/track/6PERP62TejQjgHu81OHxgM
Only Love Can Hurt Like This,Paloma Faith,A Perfect Contradiction (Outsiders' Expanded Edition),2014-03-10,232893,https://open.spotify.com/track/62ke5zFUJN6RvtXZgVH0F8
lovely (with Khalid),"Billie Eilish, Khalid",lovely (with Khalid),2018-04-19,200185,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
Happier Than Ever - Edit,Billie Eilish,Happier Than Ever (Edit),2021-07-28,151444,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo
New Rules,Dua Lipa,Dua Lipa (Deluxe),2017-06-02,209320,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
What A Time (feat. Niall Horan),"Julia Michaels, Niall Horan",Inner Monologue Part 1,2019-01-24,173306,https://open.spotify.com/track/5WtfUKzXircvW8l5aaVZWT
Love Me or Leave Me,Little Mix,Get Weird (Expanded Edition),2015-11-06,206493,https://open.spotify.com/track/1n73Qe6oEprLsUNHXET2pb
feel like shit,Tate McRae,i used to think i could fly,2022-05-27,203480,https://open.spotify.com/track/03zuGqxMwUFFmCwusq0WKE
Seven,Natalie Jane,Where Am I?,2023-11-17,124373,https://open.spotify.com/track/5vS70h8p8ZCWXJRjoRDbOy
Narcissist,Lauren Spencer Smith,Mirror,2023-07-14,172878,https://open.spotify.com/track/7MGKgVoEHH6hvkJIW5PcpE
Locksmith,Sadie Jean,Locksmith,2022-10-07,164081,https://open.spotify.com/track/4HcARAxzsbIB3MqiEkejM6
chaotic,Tate McRae,i used to think i could fly,2022-05-27,175533,https://open.spotify.com/track/4bt7eqP7mfWduRBKEpCAzM
While You're At It,Jessie Murph,drowning,2023-02-10,127293,https://open.spotify.com/track/3SQJJ5wTW8y40TE0abStR6
Pray,Jessie Murph,drowning,2023-02-10,146266,https://open.spotify.com/track/7MOCaEUbfGyq1K96umNVwJ
Devil Doesn’t Bargain,Alec Benjamin,(Un)Commentary,2022-04-15,163613,https://open.spotify.com/track/1zu2GKHPJIsUu80SUJX4H4
Swang,Rae Sremmurd,SremmLife 2 (Deluxe),2016-08-12,208120,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
WYD Now?,Sadie Jean,WYD Now?,2021-12-10,144666,https://open.spotify.com/track/3ZBeHiRJUj1vdiU8zzGPgb
AVA,Natalie Jane,Where Am I?,2023-11-17,159346,https://open.spotify.com/track/2XNOe0ywrt9xocoVIbFCHv
Eight Second Ride,Jake Owen,Easy Does It,2009-02-24,187320,https://open.spotify.com/track/0XjXQDJpajDzCdpazp1562
Pour Some Sugar On Me,Def Leppard,Hysteria,1987-08-03,267306,https://open.spotify.com/track/1aZLIbKEdsyqxyD6iNcrbA
Let It Rock,"Kevin Rudolf, Lil Wayne",In The City,2008-01-01,231173,https://open.spotify.com/track/6TrNRd98WksT9Kkmx9uj6R
Another Love,Tom Odell,Long Way Down (Deluxe),2013-06-24,244360,https://open.spotify.com/track/3JvKfv6T31zO0ini8iNItO
Say Something - Zac Samuel Remix,"Karen Harding, Zac Samuel",The Workout Mix 2016,2015-12-25,213135,https://open.spotify.com/track/5xZTWIWmr8qMZ70gV5Yu5I
MIC Drop (feat. Desiigner) [Steve Aoki Remix],"BTS, Desiigner, Steve Aoki",MIC Drop (feat. Desiigner) [Steve Aoki Remix],2017-11-24,238726,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
Lay All Your Love On Me,"loafers, Badjack, Maxim Schunk",Lay All Your Love On Me,2022-06-30,155076,https://open.spotify.com/track/3bjM6KcvV1MwkAm7DJQb9O
I Want You,"Icona Pop, Galantis",I Want You,2023-02-17,146756,https://open.spotify.com/track/39C3SOi6UMD9rHeXAQPNa9
New Rules - Alison Wonderland Remix,"Dua Lipa, Alison Wonderland",New Rules (Alison Wonderland Remix),2017-08-25,263403,https://open.spotify.com/track/5Fx2UrcQobzM1h2ihdhsmm
Bing Briddim,"Cev Aura, Autokorekt",Bing Briddim,2022-01-06,131000,https://open.spotify.com/track/7pw8TdvN85MTk4XWuD8JwH
LOADING,Cev Aura,LOADING,2022-04-25,236435,https://open.spotify.com/track/78WbmGRJqUs9Pd7uDVUBR3
CASTAWAYS,Cev Aura,CASTAWAYS,2021-06-18,193600,https://open.spotify.com/track/2PSwLwbaoUFYFeClFilw6X
Where Them Girls At (feat. Nicki Minaj & Flo Rida),"David Guetta, Flo Rida, Nicki Minaj",Nothing but the Beat 2.0,2011-08-24,210093,https://open.spotify.com/track/63rbP24OzfaQCJjsHWZXnY
i hope ur miserable until ur dead,Nessa Barrett,i hope ur miserable until ur dead,2021-08-06,177582,https://open.spotify.com/track/4ka1FkKAMde6dQAFFMXKac
Bubble Gum,Cev Aura,Bubble Gum,2019-04-05,217500,https://open.spotify.com/track/2Rh6PdfEWabWiecsOBXKLb
A Little While,"Cev Aura, Knotz",A Little While,2019-01-28,266292,https://open.spotify.com/track/6lFCU0JgXJINrr8yYIA4zm
Temporary Love,Cev Aura,Temporary Love,2018-12-29,225467,https://open.spotify.com/track/0yYyVBqkJgw3K1AbhfULb6
IDWSYC,Cev Aura,IDWSYC,2018-02-02,185201,https://open.spotify.com/track/30MG7TWvp2OnXorqhQ2J9I
Love Shack - DJ Cummerbund Tik Toxic Remix,"The B-52's, DJ Cummerbund",Love Shack (DJ Cummerbund Tik Toxic Remix),2021-07-23,197202,https://open.spotify.com/track/3i8S7Cnk4cnLHtbOJUSBX0
How Will I Know,"Whitney Houston, Clean Bandit",How Will I Know,2021-09-24,213435,https://open.spotify.com/track/79wbJeLkXOlJh4AzaWCWfL
Still D.R.E.,"Dr. Dre, Snoop Dogg",2001,1999-11-16,270586,https://open.spotify.com/track/503OTo2dSqe7qk76rgsbep
Bossy Featuring Too $hort (feat. Too $hort),"Kelis, Too $hort",The Hits,2008,272360,https://open.spotify.com/track/4dPsNgPv3ne2A3map82xhK
Don't Leave - Ekali Remix,"Snakehips, MØ, Ekali",Don't Leave (Remixes),2017-03-24,226613,https://open.spotify.com/track/4OCvd4ila7Zp0tEsFWs2hP
Wasted,"Tiësto, Matthew Koma",EDM Hits,2020-04-03,190013,https://open.spotify.com/track/745HOTza1TixEbqmAJ5MAn
BED,"Joel Corry, RAYE, David Guetta",BED,2021-02-26,178088,https://open.spotify.com/track/7jXQUrVhEpXdymfFWNDnQW
Working For It,"ZHU, Skrillex, THEY.",GENERATIONWHY,2016-07-29,231813,https://open.spotify.com/track/2HJQcyUpmUuvzS5vBAICIc
"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)","Nardo Wick, G Herbo, Lil Durk, 21 Savage","Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",2021-10-08,279853,https://open.spotify.com/track/4yNoUQkYf1QF8iYlEzNynH
In My Mind,"Dynoro, Gigi D'Agostino",In My Mind,2018-06-08,184560,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
Big Energy (feat. DJ Khaled) - Remix,"Latto, Mariah Carey, DJ Khaled",Big Energy (feat. DJ Khaled) [Remix],2022-03-28,181665,https://open.spotify.com/track/0EJ3Kofm9hYq3hL4VZ881G
I'll Wait,"Kygo, Sasha Alex Sloan",I'll Wait,2020-04-03,215360,https://open.spotify.com/track/6Q3K9gVUZRMZqZKrXovbM2
Here for You (feat. Ella Henderson),"Kygo, Ella Henderson",Here for You (feat. Ella Henderson),2015-09-04,244510,https://open.spotify.com/track/7vqUr6K2Js9Paq4kdNSOm6
Carry Me (feat. Julia Michaels),"Kygo, Julia Michaels",Cloud Nine,2016-05-13,233133,https://open.spotify.com/track/3FZEv9JddkjHNFiMVxJYpS
First Time,"Kygo, Ellie Goulding",First Time,2017-04-28,193511,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
Happy Now,"Kygo, Sandro Cavazza",Happy Now,2018-10-26,211362,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
Like It Is,"Kygo, Zara Larsson, Tyga",Like It Is,2020-03-27,183067,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
Silence,"Marshmello, Khalid",Silence,2017-08-11,180822,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
Never Forget You,"Zara Larsson, MNEK",So Good,2017-03-17,213427,https://open.spotify.com/track/6hmhG1b4LEyNuashVvuIAo
The Middle,"Zedd, Maren Morris, Grey",The Middle,2018-01-23,184732,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
Us ft. ERNEST,"Steve Aoki, ERNEST",HiROQUEST 2: Double Helix,2023-11-17,196849,https://open.spotify.com/track/0Tcr2YRAz84AVjopX9Sm7Q
After We Broke Up (feat. Frawley) - VAVO Remix,"David J, Frawley, VAVO",After We Broke Up (feat. Frawley) [VAVO Remix],2024-05-17,137812,https://open.spotify.com/track/5I2QgxdGC5sqUhQb6deQGV
Without You,"Brooks, Julian Jordan",Without You,2020-05-01,190729,https://open.spotify.com/track/3iQNkoYyr2SffgYiTpE3v5
Crazy What Love Can Do,"David Guetta, Becky Hill, Ella Henderson",Crazy What Love Can Do,2022-04-08,169756,https://open.spotify.com/track/1WCEAGGRD066z2Q89ObXTq
Dreams - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),1977-02-04,257800,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
I Love Rock 'N Roll,Joan Jett & the Blackhearts,I Love Rock 'N' Roll (Expanded Edition),1981-11-18,175173,https://open.spotify.com/track/2Cdvbe2G4hZsnhNMKyGrie
Should I Stay or Should I Go - Remastered,The Clash,Combat Rock (Remastered),1982,188986,https://open.spotify.com/track/39shmbIHICJ2Wxnk1fPSdz
Another One Bites The Dust - Remastered 2011,Queen,The Game (Deluxe Remastered Version),1980-06-27,214653,https://open.spotify.com/track/57JVGBtBLCfHw2muk5416J
Born To Be Wild,Steppenwolf,Steppenwolf,1968,210373,https://open.spotify.com/track/63OFKbMaZSDZ4wtesuuq6f
Down with the Sickness,Disturbed,The Sickness,2000-03-07,279213,https://open.spotify.com/track/40rvBMQizxkIqnjPdEWY1v
Praying,Kesha,Rainbow,2017-08-11,230266,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
Something Better,"Audien, Lady A",Daydreams,2015-08-28,212619,https://open.spotify.com/track/33lXq3csEWwYNn6x0sM3Et
Darkside,Vwillz,Darkside,2022-03-18,134000,https://open.spotify.com/track/68eM2hKgDfuGTIqZN1UZap
I'm Good (feat. charlieonnafriday),"Natalie Jane, charlieonnafriday",I'm Good (feat. charlieonnafriday),2023-07-07,165885,https://open.spotify.com/track/3FUbt6McYmAEx3vQusM97c
ENDORPHINS,Vwillz,ENDORPHINS,2023-03-31,130698,https://open.spotify.com/track/0MGb76wOX4n9cxtgAIQOh7
Never Again,Russ,"If Not Now, When?",2022-04-26,213577,https://open.spotify.com/track/4XkCSv4XGYhVoPu3lGjHLs
Superhero,Audien,Superhero,2023-10-20,207360,https://open.spotify.com/track/2vm52EstTRxGsvQ44gEFRL
Starving,"Hailee Steinfeld, Grey, Zedd",Starving,2016-07-22,181880,https://open.spotify.com/track/4Ce37cRWvM1vIGGynKcs22
In the Name of Love,"Martin Garrix, Bebe Rexha",In the Name of Love,2016-07-29,195706,https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S
Home,Edward Sharpe & The Magnetic Zeros,Up from Below,2009-07-14,303200,https://open.spotify.com/track/56nmnMzaT44l8RmzPLkpdJ
Like I Can,Sam Smith,In The Lonely Hour,2014-05-26,167065,https://open.spotify.com/track/2TeLIzFBe3hxkPR5FIQZut
Happy Place,Alison Wonderland,Awake,2018-04-06,200503,https://open.spotify.com/track/1391XvWwtoJDqlfaROSF8T
House Of Cards,"Naeleck, Coopex, Sarah de Warren",House Of Cards,2024-05-31,132522,https://open.spotify.com/track/6YSpHC2T6TyelO5TVeWQHA
good day,mike.,the lows.,2024-04-11,167795,https://open.spotify.com/track/7iAWl3cbCRGpvQ4mEkRzjx
Day 'N' Nite (nightmare),Kid Cudi,Man On The Moon: The End Of Day,2009-09-15,221266,https://open.spotify.com/track/5FEXPoPnzueFJQCPRIrC3c
Used To Be (feat. Wiz Khalifa),"Steve Aoki, Kiiara, Wiz Khalifa",Used To Be (feat. Wiz Khalifa),2021-03-19,220926,https://open.spotify.com/track/2EO3Lksm1VxN9s8vOM37ep
Pursuit Of Happiness - Extended Steve Aoki Remix,"Kid Cudi, MGMT, Ratatat, Steve Aoki",Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)],2012-01-01,373626,https://open.spotify.com/track/5PX4uS1LqlWEPL69phPVQQ
On & On,"Alok, Dynoro",On & On,2019-11-22,147026,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
Setting Sun,"Midway, Luma",Setting Sun,2024-06-28,178276,https://open.spotify.com/track/0kADcuAuvdJQkw21R7WuQ9
You'd Think I Was A Cowboy,Dylan Scott,You'd Think I Was A Cowboy,2024-08-30,179266,https://open.spotify.com/track/4Di7R87Zkhl6i4cZw8Onh5
Wait for You,Elliott Yamin,Elliott Yamin,2007-03-23,261320,https://open.spotify.com/track/0U969xYNlAyfzi8P1TaO7u
Jungle,"Alok, The Chainsmokers, Mae Stephens",Jungle,2023-09-22,175500,https://open.spotify.com/track/0OvO2X2Q3i98dc5RcgEN3x
Villain Era,Bryce Savage,Villain Era,2023-02-02,146000,https://open.spotify.com/track/3HsBFumxjCAdgm7fSK6BZy
Stab Me in the Back,Bryce Savage,Stab Me in the Back,2021-09-20,161250,https://open.spotify.com/track/3GMexv4BeJ8ASabiqMqtGN
Blinding Lights,Bryce Savage,Blinding Lights,2022-05-20,130560,https://open.spotify.com/track/1kHEPpnePj427Reva4sim0
Sad,Bryce Savage,Sad,2023-01-26,147310,https://open.spotify.com/track/5KlR3fdrjHUNpuAg72PLbg
Roses and Gold,Bryce Savage,Roses and Gold,2022-04-18,168000,https://open.spotify.com/track/2rp1ASvc42FWQ7gr4a4rQO
The High,Bryce Savage,The High,2023-01-06,144000,https://open.spotify.com/track/5qZeXbKFBPGsx0xJR0R80U
Miss You,Bryce Savage,Miss You,2022-12-02,148837,https://open.spotify.com/track/7mMZ0bKV7zIIDyFwGY9mLq
Slayer,Bryce Savage,Slayer,2023-06-02,204444,https://open.spotify.com/track/5QsrkC53zixsw2AUHNeVwp
Different,Aleksa Safiya,Miss Me When I’m Gone,2022-01-11,146938,https://open.spotify.com/track/2g5xhHBGKAOdA46pnZQFkK
Panda,Desiigner,Panda,2016-02-26,247866,https://open.spotify.com/track/275a9yzwGB6ncAW4SxY7q3
Cut It (feat. Young Dolph),"O.T. Genasis, Young Dolph",Cut It (feat. Young Dolph),2015-09-25,222600,https://open.spotify.com/track/376KnY4TrgBITxjlnbnmIy
Antidote,Travis Scott,Rodeo,2015-09-04,262693,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
Beat It (feat. Chris Brown & Wiz Khalifa),"Sean Kingston, Chris Brown, Wiz Khalifa",Back 2 Life,2013-09-10,253453,https://open.spotify.com/track/3bwCMbwDZVtvJDnUTQIdCX
Promise (feat. Fetty Wap),"Kid Ink, Fetty Wap",Summer In The Winter,2015-12-25,224240,https://open.spotify.com/track/5IZc3KIVFhjzJ0L2kiXzUl
Back Up (feat. Big Sean),"DeJ Loaf, Big Sean",#AndSeeThatsTheThing,2015-07-31,241266,https://open.spotify.com/track/0sr5LOMv4x0jmTYfe6oOvP
Fight Night,Migos,No Label II,2014-06-03,216247,https://open.spotify.com/track/2n5gVJ9fzeX2SSWlLQuyS9
Jumpman,"Drake, Future",What A Time To Be Alive,2015-09-20,205879,https://open.spotify.com/track/46gjYTEK7W8ZTABcglGP2f
Blasé (feat. Future & Rae Sremmurd),"Ty Dolla $ign, Future, Rae Sremmurd",Free TC,2015-11-13,285240,https://open.spotify.com/track/5suEtW2DUAfvroohjzgatb
I Would Like - Gorgon City Remix,"Zara Larsson, Gorgon City",I Would Like (Gorgon City Remix),2016-12-09,263655,https://open.spotify.com/track/6shSHDBeA8Hj5qnyIq7jdQ
Cry Baby - David Guetta VIP Mix,"Clean Bandit, Anne-Marie, David Guetta",Cry Baby (David Guetta VIP Mix),2024-09-13,163720,https://open.spotify.com/track/0bXIQ4vX2eqnLtUUKMS0Gh
Cry Baby,"Clean Bandit, Anne-Marie, David Guetta",Cry Baby (David Guetta VIP Mix),2024-09-13,157086,https://open.spotify.com/track/57W7mclAJuqH8hrwF2uNVg
Open Wide (feat. Big Sean),"Calvin Harris, Big Sean",Motion,2014-10-31,187546,https://open.spotify.com/track/64j3Bd62HTe0pclk8Aq9BE
So Sad,Audien,So Sad,2024-09-20,172500,https://open.spotify.com/track/50eUM0SPChUkxCSXj9SDpU
Figure You Out,VOILÀ,Long Story Short,2020-05-22,163436,https://open.spotify.com/track/2bFGGsScXp2Tu10jKMCKO6
Scared to Be Lonely,"Martin Garrix, Dua Lipa",Scared to Be Lonely,2017-01-27,220883,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
What You Do To Me,"Lucas Estrada, Madism, Adam Woods",What You Do To Me,2023-04-06,154209,https://open.spotify.com/track/74Sk5cVfVNhfKY9S7hDqrp
I Wanna Run Away,"R3HAB, Mr Eazi, Wafia",I Wanna Run Away,2021-12-10,159230,https://open.spotify.com/track/04TV45PglVthu5t0ACXWzp
Summertime Sadness (Remix),CDM Project,"Summer Chill out & Beach Club Lounge, Vol. 3",2015-09-04,215000,https://open.spotify.com/track/1hUhia84HxCecVz2OzCZU1
All Night,"The Vamps, Matoma",Night & Day (Night Edition),2017-07-14,197640,https://open.spotify.com/track/0dXNQ8dckG4eYfEtq9zcva
Champagne & Sunshine,"PLVTINUM, Tarro",Champagne & Sunshine,2016-11-18,196363,https://open.spotify.com/track/77U6kcldLRFl9vCfaw11Sr
DRIP TOO HARD (SHILOH'S VERSION) - Remix,shilohaudio,DRIP TOO HARD (Remix),2023-02-16,155146,https://open.spotify.com/track/6u5740182sqyIDkwWXhF5h
Toxic Pony,"ALTÉGO, Britney Spears, Ginuwine",Toxic Pony,2022-01-21,198041,https://open.spotify.com/track/6QHXcb0eFwOKZOZ9bOFmxm
Thank You,"Ben Nicky, Ash Pearson",Thank You,2023-06-02,152571,https://open.spotify.com/track/6C5SZmjzmPKbQQnZkz7CJT
