Track Name,Artist(s),Album,Release Date,Duration (ms),Spotify URL
Hope,Berylxx,Hope,2024-03-08,134040,https://open.spotify.com/track/5vXDkKtqcvn1xNBSZzgdn6
Rain Inside,Berylxx,Rain Inside,2024-03-06,100200,https://open.spotify.com/track/1YTXOxqsMODa9N8Ha06J75
Fairy Tale,Berylxx,Fairy Tale,2024-03-04,168048,https://open.spotify.com/track/27OKnEcguzF1knYUGWTWrX
Leave Me Alone,Berylxx,Leave Me Alone,2024-03-01,164615,https://open.spotify.com/track/4js84KmlXVCXcToG9Ot5oQ
Die For You,Berylxx,Die For You,2023-12-29,128955,https://open.spotify.com/track/05LQ5nvjdg27bCe40j6wpp
Crystaline,Berylxx,Crystaline,2023-12-29,155200,https://open.spotify.com/track/6PCiFZps2IHjTKz9F2YgQo
Celestial,Berylxx,Celestial,2023-12-27,151285,https://open.spotify.com/track/4pg1Y2hSSP0yg6MnYv0JB3
Silence,Berylxx,Silence,2023-12-25,192000,https://open.spotify.com/track/485wUcyJma8JtXxapkLLNh
Strange Feelings,slewy,Strange Feelings,2024-03-13,120610,https://open.spotify.com/track/7G6c2sv4wrjhRrcaxHZKeT
Failure,slewy,Failure,2024-03-11,96072,https://open.spotify.com/track/7c2qRdn2ciDHFawGpgHML2
Steven Universe,Luskos,Steven Universe,2023-11-20,180897,https://open.spotify.com/track/0L6R95qjwCp1aiByVKcgRZ
All The Things She Said,Luskos,All The Things She Said,2023-11-22,144687,https://open.spotify.com/track/0pyuAO7546JnaOS0VXLznw
Let Me Down Slowly,Luskos,Let Me Down Slowly,2023-11-17,177450,https://open.spotify.com/track/3rPu6y555kJz6zLBvlM8oR
Wake Me Up,Luskos,Wake Me Up,2023-11-15,149843,https://open.spotify.com/track/2f9yqrRqIhoWa0WKlx7anD
Solution,Luskos,Solution,2023-11-10,238120,https://open.spotify.com/track/3jnk9A7y7tDbCjcOU1tTiR
Astronomia,disociado,Astronomia,2023-12-01,160000,https://open.spotify.com/track/3DGuorPSRyjxqFb59LBLcP
Clouds,happo.,Clouds,2023-12-20,134400,https://open.spotify.com/track/0P1MoJmMHlypIIxAbIKYgl
Fading Away,happo.,Fading Away,2023-12-15,153000,https://open.spotify.com/track/22wvs81SaNAjWEGfCwpiDz
Liminal,happo.,Liminal,2023-12-13,150400,https://open.spotify.com/track/3szs60lpj0jv4whJlrS71K
Someone You Loved,happo.,Someone You Loved,2023-12-11,165194,https://open.spotify.com/track/5BTITeMW704kvt0KLp4Hlv
Fur Elise,happo.,Fur Elise,2023-12-08,135200,https://open.spotify.com/track/1okw4q3ZtcUoWVr0UFZlvf
Blue,happo.,Blue,2023-12-06,140571,https://open.spotify.com/track/5XRFfXN5j6mnzUtKWAEZ9D
Blinding Lights,happo.,Blinding Lights,2023-12-04,171000,https://open.spotify.com/track/1NTWdyR2T5aPYnwJcYGRmI
Mystical Spirit,auroratønes,Mystical Spirit,2023-11-24,120615,https://open.spotify.com/track/6NLtDnYE15a4RUjtzI17Wt
Ocarina Of Time,Luskos,Ocarina Of Time,2023-10-23,200254,https://open.spotify.com/track/6JzHysiI8q4RUF61kZvTw9
Bored,Luskos,Bored,2023-10-31,148111,https://open.spotify.com/track/7xbmK9YwVTgX2QfQwPL1Wp
"Gwyn, Lord Of Cinder",Luskos,"Gwyn, Lord Of Cinder",2023-10-18,273150,https://open.spotify.com/track/7c2N7XMgnzZ94hF9hCgDWh
lucid.,"pandora., chillwithme, cødy",daydream.,2023-03-06,91737,https://open.spotify.com/track/3FTinrwcWEVKWLFNNeagiJ
Never Forget,Luskos,Never Forget,2023-10-19,204013,https://open.spotify.com/track/7kr4U9J3Op4qVF8YZcIEaY
Changes,"disociado, Luskos",Changes,2023-10-20,188711,https://open.spotify.com/track/3DCGAJxIOWq7rdpV3NjxoS
With You,Luskos,With You,2023-10-24,242654,https://open.spotify.com/track/0X90i4YBgtu1daB2LG4760
Not A Hero,Luskos,Not A Hero,2023-10-25,125044,https://open.spotify.com/track/0QmvJRPIIGEB67a2HMMrQZ
Memories,Luskos,Memories,2023-10-26,189223,https://open.spotify.com/track/6nNaU1AMJhv6x3Nt1Y6FnY
I Really Miss You,Luskos,I Really Miss You,2023-10-27,158218,https://open.spotify.com/track/44KRJCxpDpBMxJvjUVtHa8
Falling Stars,happo.,Falling Stars,2023-10-11,111500,https://open.spotify.com/track/1PNxexx44ERvNRZ6vV52Sd
Darkness,happo.,Darkness,2023-10-16,139714,https://open.spotify.com/track/78zxStYRw2LhutWGF0ULqO
Are You There?,happo.,Are You There?,2023-10-17,121411,https://open.spotify.com/track/0Zmv7TZho8wzIwevgG8ifd
Everything I Wanted,happo.,Everything I Wanted,2023-10-19,149437,https://open.spotify.com/track/47GXB5bwBs8nalT2xhzCGT
Glimpse of Us,happo.,Glimpse of Us,2023-10-20,156800,https://open.spotify.com/track/7cSktlWMonm1gDeFyBmcMB
Hotline Bling,happo.,Hotline Bling,2023-10-23,163200,https://open.spotify.com/track/4qNKWVI0XneA4XZw3mzdm0
Midna's Lament,happo.,Midna's Lament,2023-10-24,150000,https://open.spotify.com/track/7aCl8OxrUQ5zrkLoEtDxFk
Minecraft,happo.,Minecraft,2023-10-25,150874,https://open.spotify.com/track/4raj1guyziiczGHZOGbOkt
Passionfruit,happo.,Passionfruit,2023-10-26,146062,https://open.spotify.com/track/1hnkpcY3Je09okxoN5Igqj
Song of Storms,happo.,Song of Storms,2023-10-27,152195,https://open.spotify.com/track/6TjJGeNXD9Rl3z3JAgU5BW
Forgotten Memories,happo.,Forgotten Memories,2023-10-31,133600,https://open.spotify.com/track/4216Ol3vks0O2loiRJ0FBV
Time,disociado,Time,2023-09-22,144000,https://open.spotify.com/track/46lS9EvYNfBCjwpm1zFBFM
Swing Lynn,disociado,Swing Lynn,2023-09-25,152470,https://open.spotify.com/track/6IUPlKgMwPWjayaIwspPIq
Day One,disociado,Day One,2023-09-27,145600,https://open.spotify.com/track/5o9zoXkBQcZ2ejDgpIvtoU
Golden Hour,disociado,Golden Hour,2023-10-02,140769,https://open.spotify.com/track/4qK0AfraK3craHjy2Dwntd
Stuff We Did,disociado,Stuff We Did,2023-10-04,142026,https://open.spotify.com/track/04cRA9QiJ0fgv9qpMx2zzE
S.t.a.y,disociado,S.t.a.y,2023-10-06,145411,https://open.spotify.com/track/2LNHR5tac6LWOgRO1OTmiP
Late Night,disociado,Late Night,2023-10-09,146823,https://open.spotify.com/track/4tIC1XHfU59xLLXdcjHsxR
"it's ok, you're ok - ambient cut",Bonjr,"it's ok, you're ok (ambient cut)",2023-10-27,137142,https://open.spotify.com/track/7kYUQpzcr9pBX4H1JWE6SD
"frank, the crocodile",tapei,existencia (e),2023-10-20,129483,https://open.spotify.com/track/0h2uS5Dt27PvaPUvinJGVL
alive,"Øneheart, Manta, sign crushes motorist",alive,2023-10-20,108049,https://open.spotify.com/track/2XqX1e0lH7O83AaDzbsD8s
numb,my head is empty,ambient vol 3,2023-01-13,101818,https://open.spotify.com/track/69pHMM7biztKZHCTnxnzFI
this feeling,Øneheart,this feeling,2022-02-18,94333,https://open.spotify.com/track/1r232i80xFiNHzSUmrFc01
apathy,Øneheart,apathy,2022-10-21,117073,https://open.spotify.com/track/6WUgqFZhbNRaeBuzG2ahfJ
watching the stars,Øneheart,watching the stars,2022-08-05,99146,https://open.spotify.com/track/321PCApeQiLLrf03k83cCb
distorted memories,"Øneheart, reidenshi",distorted memories,2022-07-01,110571,https://open.spotify.com/track/2QJEVdIX5xuBGrDSpPjocC
rain inside,"Øneheart, Antent",rain inside,2022-12-02,106777,https://open.spotify.com/track/1yA3IFxUIEIRvzAQgVClZI
Pulse,Antent,Pulse,2022-07-08,128918,https://open.spotify.com/track/20C59ZiRbuRZIY2Xbup9Wl
School Rooftop - Slowed Down Version,"Hisohkah, WMD",School Rooftop (Slowed Down Version),2021-01-01,193732,https://open.spotify.com/track/6IaSUc4wx1rzo8lGs4KOot
memories,leadwave,memories,2022-09-23,86319,https://open.spotify.com/track/4VkRQSpG16JxrXaVlNyWdX
PP1,Frakkur,2000 - 2004,2018-11-23,261596,https://open.spotify.com/track/1lZUpqag6NEbHJqOEVKsAz
Comfort Chain,Instupendo,Comfort Chain,2017-01-20,184363,https://open.spotify.com/track/0Db8f7uikjXxH3qHe0UKoW
lost (Sped Up),my head is empty,ambient vol 3 (Remixes),2023-06-09,89245,https://open.spotify.com/track/31aWi6OGd3k9lxpeDXC08d
"hi, how are you?",knonzzz,"hi, how are you?",2023-07-09,111774,https://open.spotify.com/track/2AhwLeZ206UeAiKcZSK1IT
reverie,"mezh, knonzzz",reverie,2023-03-12,137500,https://open.spotify.com/track/5AdSdtdhDm5ksTbbgXwNZh
Midnights,disociado,Midnights,2023-10-13,118941,https://open.spotify.com/track/3a6I7uj7kQVSyh9Bjl2uwx
fading lights,"Øneheart, inertia.",fading lights,2022-12-30,120778,https://open.spotify.com/track/1KF13YsUy3Di7pXaF7Hlvl
faded.,"pandora., chillwithme, cødy",daydream.,2023-03-06,98090,https://open.spotify.com/track/6y6WgCXsql3pMD0ZURXbD2
Alone In The Void,c152,Alone In The Void,2023-11-24,116571,https://open.spotify.com/track/6EuKinmg1V913ppT96VFZW
